STATION NAME                     ,WMO_ID, CN ,TYPE,LAT,LON,ELVATION
LEESBURG LEESBURG MUNICIPAL AIRP ,, US ,SA,28.82083 ,-81.80972 ,23 
                 AUBURN-LEWISTON ,, US ,SA,44.05000 ,-70.28333 ,88 
    LEXINGTON BLUE GRASS AIRPORT ,72422, US ,SA,38.04083 ,-84.60583 ,298 
          LANGLEY AIR FORCE BASE ,74598, US ,SA,37.08333 ,-76.35000 ,3 
  LUFKIN ANGELINA COUNTY AIRPORT ,, US ,SA,31.23361 ,-94.75000 ,90 
LAFAYETTE LAFAYETTE REGIONAL AIR ,, US ,SA,30.20222 ,-91.99306 ,12 
     NEW YORK LA GUARDIA AIRPORT ,72503, US ,SA,40.77917 ,-73.88000 ,6 
   LONG BEACH LONG BEACH AIRPORT ,72297, US ,SA,33.81167 ,-118.14639 ,17 
      LA GRANGE CALLAWAY AIRPORT ,, US ,SA,33.00889 ,-85.07250 ,211 
LA GRANDE AUTOMATIC WEATHER OBSE ,, US ,SA,45.28333 ,-118.00000 ,827 
       LOGAN LOGAN-CACHE AIRPORT ,, US ,SA,41.78278 ,-111.85389 ,1357 
                HEARNE / MUNI AP ,, US ,SA,30.87167 ,-96.62222 ,87 
ANCHORAGE LAKE HOOD SEA PLANE BA ,, US ,SA,61.17806 ,-149.96361 ,21 
LANCASTER FAIRFIELD COUNTY AIRPO ,, US ,SA,39.75722 ,-82.66333 ,264 
LAKE HAVASU AUTOMATIC WEATHER OB ,, US ,SA,34.46667 ,-111.76667 ,147 
                      FT STEWART ,72209, US ,SA,31.88333 ,-81.56667 ,14 
LA JUNTA LA JUNTA MUNICIPAL AIRP ,, US ,SA,38.04944 ,-103.51222 ,1288 
      LOUISBURG / FRANKLIN CO AP ,, US ,SA,36.02335 ,-78.33027 ,113 
   LIMON LIMON MUNICIPAL AIRPORT ,, US ,SA,39.27333 ,-103.66667 ,1635 
         LITTLE ROCK ADAMS FIELD ,, US ,SA,34.72667 ,-92.23611 ,79 
                         SLIDELL ,72233, US ,SA,30.33333 ,-89.81667 ,8 
                         SLIDELL ,72233, US ,UA,30.33333 ,-89.81667 ,8 
LORING AIR FORCE BASE / LIMESTON ,, US ,SA,46.95000 ,-67.88333 ,227 
LITCHFIELD LITCHFIELD MUNICIPAL  ,, US ,SA,45.09722 ,-94.50722 ,348 
                         ELKO NV ,72582, US ,SA,40.86667 ,-115.73333 ,1607 
                         ELKO NV ,72582, US ,UA,40.86667 ,-115.73333 ,1608 
                          LOUISA ,, US ,SA,38.01000 ,-77.97000 ,150 
LAKEVIEW AUTOMATIC WEATHER OBSER ,, US ,SA,42.16667 ,-120.40000 ,1441 
         CHALLIS CHALLIS AIRPORT ,, US ,SA,44.52278 ,-114.21500 ,1546 
MONTICELLO MONTICELLO MUNICIPAL  ,, US ,SA,33.63611 ,-91.75556 ,82 
                     KELLEY R.S. ,, US ,SN,42.27000 ,-110.80000 ,2493 
               KALAMALKA LOOKOUT ,, CN ,BR,50.20600 ,-119.30700 ,570 
KLAMATH FALLS KLAMATH FALLS INTE ,, US ,SA,42.14694 ,-121.72417 ,1247 
                       LANCASTER ,, US ,SA,32.41250 ,-96.71889 ,153 
                            KILN ,, US ,SN,39.32000 ,-106.62000 ,2926 
                          LANDER ,72576, US ,SA,42.81472 ,-108.72806 ,1703 
                          LANDER ,72576, US ,UA,42.81667 ,-108.73333 ,1694 
LINCOLN LINCOLN MUNICIPAL AIRPOR ,72551, US ,SA,40.83111 ,-96.76444 ,370 
                      WILLOUGHBY ,, US ,SA,41.68333 ,-81.38333 ,191 
            WISE / LONESOME PINE ,, US ,SA,36.98333 ,-82.53333 ,817 
LONE ROCK TRI-COUNTY REGIONAL AI ,, US ,SA,43.21111 ,-90.18750 ,218 
     LANCASTER LANCASTER AIRPORT ,, US ,SA,40.12028 ,-76.29444 ,123 
            LOVELOCK DERBY FIELD ,, US ,SA,40.06806 ,-118.56917 ,1189 
   PHILADELPHIA / WINGS FIELD AP ,, US ,SA,40.13755 ,-75.26514 ,92 
  FORT RUCKER LOWE ARMY HELIPORT ,, US ,SA,31.35889 ,-85.74833 ,78 
                  CHICAGO NEXRAD ,, US ,SA,41.60000 ,-88.08333 ,231 
         LOUISVILLE BOWMAN FIELD ,, US ,SA,38.22361 ,-85.65833 ,166 
LONDON LONDON-CORBIN AIRPORT-MAG ,, US ,SA,37.08944 ,-84.06861 ,369 
LOMPOC AUTOMATIC WEATHER OBSERVI ,, US ,SA,34.66667 ,-120.46667 ,27 
LORAIN / ELYRIA LORAIN COUNTY RE ,, US ,SA,41.34611 ,-82.17944 ,242 
    LAREDO INTERNATIONAL AIRPORT ,72252, US ,SA,27.55000 ,-99.46667 ,155 
      LITTLE ROCK AIR FORCE BASE ,, US ,SA,34.91667 ,-92.15000 ,95 
LE MARINE AVIATION REPORTING STA ,, US ,SA,42.78333 ,-96.20000 ,365 
        LAS CRUCES INTERNATIONAL ,, US ,SA,32.28333 ,-106.91667 ,1358 
                     ELKO NEXRAD ,, US ,SA,41.23333 ,-117.33333 ,2019 
              LEXINGTON / CREECH ,, US ,SA,38.03333 ,-84.61667 ,299 
LA CROSSE LA CROSSE MUNICIPAL AI ,72643, US ,SA,43.87889 ,-91.25278 ,199 
                    FORT BENNING ,72225, US ,SA,32.33333 ,-84.83333 ,71 
                    FORT BENNING ,72225, US ,UA,32.33333 ,-84.83333 ,130 
           NELLIS AIR FORCE BASE ,, US ,SA,36.23333 ,-115.03333 ,570 
            ALTUS AIR FORCE BASE ,72352, US ,SA,34.65000 ,-99.26667 ,420 
               WILMINGTON NEXRAD ,, US ,SA,33.98333 ,-78.43333 ,44 
               DECATUR / MUNI AP ,, US ,SA,33.25464 ,-97.58056 ,319 
   LUKE AIR FORCE BASE / PHOENIX ,, US ,SA,33.53333 ,-112.38333 ,332 
CINCINNATI CINCINNATI MUNICIPAL  ,, US ,SA,39.10583 ,-84.41583 ,147 
 MENOMONIE / MUNI AP - SCORE FLD ,, US ,SA,44.89222 ,-91.86778 ,273 
            HOUSTON CLOVER FIELD ,, US ,SA,29.51889 ,-95.24167 ,13 
LIVERMORE LIVERMORE MUNICIPAL AI ,, US ,SA,37.69278 ,-121.81444 ,121 
        LIVINGSTON MISSION FIELD ,, US ,SA,45.69833 ,-110.44083 ,1419 
     MINNEAPOLIS AIRLAKE AIRPORT ,, US ,SA,44.62778 ,-93.22806 ,293 
LAS VEGAS LAS VEGAS MUNICIPAL AI ,, US ,SA,35.65583 ,-105.13806 ,2095 
               LOUISVILLE NEXRAD ,, US ,SA,37.98333 ,-85.93333 ,254 
  SOUTH HAVEN / AREA REGIONAL AP ,, US ,SA,42.35083 ,-86.25614 ,203 
          LEWISBURG / GREENBRIER ,, US ,SA,37.86667 ,-80.40000 ,702 
LAWRENCE LAWRENCE MUNICIPAL AIRP ,, US ,SA,39.00833 ,-95.21167 ,253 
 LAMONI LAMONI MUNICIPAL AIRPORT ,, US ,SA,40.63056 ,-93.90083 ,344 
LAWRENCE LAWRENCE MUNICIPAL AIRP ,, US ,SA,42.71306 ,-71.12583 ,45 
LEWISTON LEWISTON-NEZ PERCE COUN ,72783, US ,SA,46.37472 ,-117.01444 ,438 
             LEWISTOWN MUNICIPAL ,, US ,SA,47.05000 ,-109.46667 ,1270 
LAWRENCEVILLE LAWRENCEVILLE-VINC ,, US ,SA,38.76056 ,-87.59889 ,131 
           BALTIMORE / DC NEXRAD ,, US ,SA,38.98333 ,-77.48333 ,113 
LITTLE FALLS AUTOMATIC WEATHER O ,, US ,SA,45.95000 ,-94.35000 ,342 
LEXINGTON JIM KELLY FIELD AIRPOR ,, US ,SA,40.79111 ,-99.77722 ,736 
                     LEES SUMMIT ,, US ,SA,38.96000 ,-94.37000 ,306 
                     LEES SUMMIT ,, US ,TA,38.95975 ,-94.37158 ,306 
   LEADVILLE LAKE COUNTY AIRPORT ,, US ,SA,39.22806 ,-106.31611 ,3026 
LYNCHBURG LYNCHBURG REGIONAL AIR ,72410, US ,SA,37.32083 ,-79.20667 ,285 
NORTH LITTLE ROCK / MUNICIPAL AI ,72340, US ,SA,34.83333 ,-92.25000 ,165 
NORTH LITTLE ROCK / MUNICIPAL AI ,72340, US ,UA,34.83333 ,-92.25000 ,165 
                   LAWRENCEVILLE ,, US ,SA,33.98000 ,-83.96000 ,323 
                       COVINGTON ,, US ,SA,35.58000 ,-89.59000 ,85 
                         BOLIVAR ,, US ,SA,35.21000 ,-89.04000 ,152 
            METROPOLIS / MUNI AP ,, US ,SA,37.18589 ,-88.75061 ,117 
 MOUNT IDA OUACHITA SEED ORCHARD ,, US ,SA,34.54667 ,-93.57806 ,214 
                       LEXINGTON ,, US ,SA,35.65000 ,-88.38000 ,157 
 HUNTSVILLE / MADISON CO EXEC AP ,, US ,SA,34.86141 ,-86.55747 ,230 
 MADERA MADERA MUNICIPAL AIRPORT ,, US ,SA,36.98667 ,-120.11083 ,77 
MIDLAND MIDLAND INTERNATIONAL AI ,72265, US ,SA,31.94778 ,-102.20861 ,875 
MIDLAND MIDLAND INTERNATIONAL AI ,72265, US ,UA,31.94389 ,-102.18972 ,872 
MARIANNA MARIANNA MUNICIPAL AIRP ,, US ,SA,30.83667 ,-85.18361 ,34 
                  MEDFORD NEXRAD ,, US ,SA,42.13333 ,-94.40000 ,118 
MOBRIDGE MOBRIDGE MUNICIPAL AIRP ,, US ,SA,45.55000 ,-100.40861 ,522 
MANISTEE MANISTEE COUNTY-BLACKER ,, US ,SA,44.26667 ,-86.25000 ,189 
SAGINAW MBSY INTERNATIONAL AIRPO ,, US ,SA,43.53667 ,-84.08056 ,203 
MCCOMB MCCOMB / PIKE COUNTY AIRP ,, US ,SA,31.18194 ,-90.47222 ,125 
        MCCLELLAN AIR FORCE BASE ,, US ,SA,38.66667 ,-121.40000 ,23 
MACINAC ISLAND MACKINAC ISLAND A ,, US ,SA,45.86500 ,-84.63722 ,226 
 MERCED MERCED MUNICIPAL AIRPORT ,, US ,SA,37.28306 ,-120.50778 ,47 
       MACDILL AIR FORCE BASE FL ,74788, US ,SA,27.85000 ,-82.50000 ,4 
         MCGRATH MCGRATH AIRPORT ,, US ,SA,62.95611 ,-155.60583 ,102 
KANSAS CITY KANSAS CITY INTERNAT ,72446, US ,SA,39.29722 ,-94.73056 ,312 
 MCCOOK MCCOOK MUNICIPAL AIRPORT ,, US ,SA,40.20306 ,-100.58833 ,786 
MACON MIDDLE GEORGIA REGIONAL AI ,72217, US ,SA,32.68778 ,-83.65444 ,107 
ORLANDO ORLANDO INTERNATIONAL AI ,72205, US ,SA,28.41722 ,-81.32500 ,29 
MASON CITY MASON CITY MUNICIPAL  ,, US ,SA,43.15444 ,-93.32694 ,369 
       MIDLAND / MIDLAND AIRPARK ,, US ,SA,32.03652 ,-102.10103 ,854 
CARBONDALE / MURPHYSBORO SOUTHER ,, US ,SA,37.78306 ,-89.24500 ,125 
                  JEFFERSON PRVG ,74468, US ,SA,38.83000 ,-85.42000 ,266 
 HUNTSVILLE / MADISON CO EXEC AP ,, US ,SA,34.86141 ,-86.55747 ,230 
HARRISBURG HARRISBURG INTERNATIO ,, US ,SA,40.19611 ,-76.77306 ,94 
  CHICAGO CHICAGO MIDWAY AIRPORT ,72534, US ,SA,41.78417 ,-87.75528 ,188 
   MEDFORD TAYLOR COUNTY AIRPORT ,, US ,SA,45.10111 ,-90.30333 ,448 
MAXTON LAURINBURG-MAXTON AIRPORT ,, US ,SA,34.79139 ,-79.36806 ,67 
                 MEACHAM MEACHAM ,, US ,SA,45.51139 ,-118.42472 ,1135 
              MERIDIAN KEY FIELD ,72234, US ,SA,32.33806 ,-88.74778 ,90 
MEMPHIS MEMPHIS INTERNATIONAL AI ,72334, US ,SA,35.06111 ,-89.98500 ,101 
  MERCED / CASTLE AIR FORCE BASE ,72481, US ,SA,37.36667 ,-120.56667 ,57 
    MENA / INTERMOUNTAIN MUNI AP ,, US ,SA,34.54539 ,-94.20265 ,329 
MANSFIELD MANSFIELD LAHM MUNICIP ,, US ,SA,40.82028 ,-82.51778 ,395 
MCALLEN MILLER INTERNATIONAL AIR ,, US ,SA,26.17972 ,-98.24444 ,32 
MARSHFIELD MARSHFIELD MUNICIPAL  ,, US ,SA,44.63806 ,-90.18750 ,389 
MEDFORD ROGUE VALLEY INTERNATION ,72597, US ,SA,42.38111 ,-122.87222 ,405 
MEDFORD ROGUE VALLEY INTERNATION ,72597, US ,UA,42.37694 ,-122.88056 ,396 
        MELFA / ACCOMACK AIRPORT ,, US ,SA,37.65000 ,-75.76667 ,15 
MARIETTA / DOBBINS AIR FORCE BAS ,72227, US ,SA,33.91667 ,-84.51667 ,326 
MAPLE LAKE MAPLE LAKE MUNICIPAL  ,, US ,SA,45.23611 ,-93.98556 ,313 
MONTGOMERY ORANGE COUNTY AIRPORT ,, US ,SA,41.50917 ,-74.26500 ,111 
       MONTGOMERY DANNELLY FIELD ,72226, US ,SA,32.30028 ,-86.40611 ,67 
               HARBOR SPRINGS AP ,, US ,SA,45.42557 ,-84.91338 ,209 
              MOULTRIE / MUNI AP ,, US ,SA,31.08492 ,-83.80325 ,90 
MORGANTOWN MORGANTOWN MUNICIPAL- ,, US ,SA,39.64944 ,-79.92111 ,380 
DAYTON DAYTON GENERAL AIRPORT SO ,, US ,SA,39.59361 ,-84.22639 ,293 
MITCHELL MITCHELL MUNICIPAL AIRP ,, US ,SA,43.76667 ,-98.03333 ,397 
MANHATTAN MANHATTAN MUNICIPAL AI ,, US ,SA,39.13528 ,-96.67778 ,321 
          MULLEN / HOOKER COUNTY ,, US ,SA,42.05000 ,-101.06667 ,994 
                    MATHER FIELD ,, US ,SA,38.55000 ,-121.30000 ,29 
                    MOUNT SHASTA ,, US ,SA,41.31583 ,-122.31611 ,1077 
   MANCHESTER MANCHESTER AIRPORT ,, US ,SA,42.92917 ,-71.43583 ,71 
                          MOJAVE ,, US ,SA,35.06667 ,-118.15000 ,849 
                         NEWPORT ,72305, US ,SA,34.78333 ,-76.88333 ,11 
                         NEWPORT ,72305, US ,UA,34.78333 ,-76.88333 ,11 
MIAMI MIAMI INTERNATIONAL AIRPOR ,72202, US ,SA,25.79056 ,-80.31639 ,3 
MIAMI MIAMI INTERNATIONAL AIRPOR ,72202, US ,UA,25.80333 ,-80.29694 ,8 
            MINOT AIR FORCE BASE ,, US ,SA,48.41667 ,-101.35000 ,508 
     MINNEAPOLIS CRYSTAL AIRPORT ,, US ,SA,45.06250 ,-93.35083 ,264 
MUNCIE DELAWARE COUNTY-JOHNSON F ,, US ,SA,40.23417 ,-85.39361 ,285 
MILLVILLE MILLVILLE MUNICIPAL AI ,, US ,SA,39.36611 ,-75.07833 ,26 
MARSHALLTOWN MARSHALLTOWN MUNICI ,, US ,SA,42.11056 ,-92.91611 ,296 
JACKSON MUNICIPAL AUTOMATIC WEAT ,, US ,SA,43.65000 ,-94.98333 ,441 
KANSAS CITY KANSAS CITY DOWNTOWN ,, US ,SA,39.12083 ,-94.59694 ,231 
MILWAUKEE GENERAL MITCHELL INTER ,72640, US ,SA,42.95500 ,-87.90444 ,220 
MUSKEGON MUSKEGON COUNTY AIRPORT ,72636, US ,SA,43.17111 ,-86.23667 ,191 
             MARION / WYTHEVILLE ,, US ,SA,36.90000 ,-81.35000 ,780 
      KAUNAKAKAI MOLOKAI AIRPORT ,, US ,SA,21.15778 ,-157.09861 ,138 
JACKSON MCKELLAR-SIPES REGIONAL  ,, US ,SA,35.59306 ,-88.91667 ,132 
       COMANCHE / COUNTY-CITY AP ,, US ,SA,31.91681 ,-98.60033 ,423 
            MUSKOGEE DAVIS FIELD ,, US ,SA,35.65694 ,-95.35972 ,185 
MANKATO AUTOMATIC WEATHER OBSERV ,, US ,SA,44.21667 ,-93.91667 ,311 
                MILWAUKEE NEXRAD ,, US ,SA,42.96667 ,-88.55000 ,312 
MELBOURNE MELBOURNE INTERNATIONA ,72204, US ,SA,28.10028 ,-80.63556 ,10 
MCALESTER MCALESTER REGIONAL AIR ,, US ,SA,34.88222 ,-95.78306 ,234 
                      MALAD CITY ,, US ,SA,42.16667 ,-112.30000 ,1373 
              OMAHA / MILLARD AP ,, US ,SA,41.19600 ,-96.11228 ,320 
MILFORD MILFORD MUNICIPAL AIRPOR ,72475, US ,SA,38.42250 ,-113.00972 ,1536 
        MOLINE QUAD-CITY AIRPORT ,72544, US ,SA,41.45139 ,-90.51472 ,179 
     MULLAN PASS MULLAN PASS VOR ,, US ,SA,47.45417 ,-115.66972 ,1829 
          MILES CITY WILEY FIELD ,74230, US ,SA,46.42667 ,-105.88250 ,801 
MILLINOCKET MILLINOCKET MUNICIPA ,, US ,SA,45.64778 ,-68.69194 ,124 
  MONROE MONROE REGIONAL AIRPORT ,, US ,SA,32.51167 ,-92.03139 ,24 
            MAMMOTH / JUNE LAKES ,, US ,SA,37.61667 ,-118.83333 ,2173 
MERIDEN MERIDEN MARKHAM MUNICIPA ,, US ,SA,41.50972 ,-72.82778 ,31 
MARSHALL / RYAN AUTOMATIC WEATHE ,, US ,SA,44.45000 ,-95.81667 ,359 
               MARSEILLES ISLAND ,74460, US ,SA,41.36667 ,-88.68333 ,223 
MCENTIRE AIR NATIONAL GUARD WEAT ,, US ,SA,33.91667 ,-80.80000 ,77 
            MORRISTOWN MUNICIPAL ,, US ,SA,40.80000 ,-74.41667 ,57 
MCMINNVILLE MCMINNVILLE MUNICIPA ,, US ,SA,45.19611 ,-123.13222 ,48 
 ELBERT MOUNTAIN / MONUMENT PASS ,, US ,SA,39.21667 ,-104.63389 ,2152 
       MANNING / COOPER REGIONAL ,, US ,SA,33.58333 ,-80.21667 ,32 
MENOMINEE AUTOMATIC WEATHER OBSE ,, US ,SA,45.13333 ,-87.63333 ,191 
 MARION MARION MUNICIPAL AIRPORT ,, US ,SA,40.61667 ,-83.06833 ,303 
                   KIMBERLY MINE ,, US ,SN,38.48000 ,-112.38000 ,2834 
  MOBILE MOBILE REGIONAL AIRPORT ,72223, US ,SA,30.68833 ,-88.24556 ,66 
MODESTO MODESTO CITY-COUNTY-SHAM ,, US ,SA,37.62417 ,-120.95056 ,29 
MOUNT PLEASANT MOUNT PLEASANT MU ,, US ,SA,43.61667 ,-84.73333 ,230 
MINOT MINOT INTERNATIONAL AIRPOR ,, US ,SA,48.25528 ,-101.27333 ,522 
MORRIS MUNICIPAL AUTOMATIC WEATH ,, US ,SA,45.56667 ,-95.96667 ,344 
MOUNT POCONO POCONO MOUNTAINS MU ,, US ,SA,41.13889 ,-75.39611 ,584 
BARRE / MONTPELIER KNAPP STATE A ,, US ,SA,44.20472 ,-72.56611 ,355 
                  CHANHAUSSEN MN ,72649, US ,SA,44.85000 ,-93.56667 ,287 
                  CHANHAUSSEN MN ,72649, US ,UA,44.85000 ,-93.56667 ,287 
                  MOUNT PLEASANT ,, US ,SA,40.95000 ,-91.51000 ,
                          MACOMB ,, US ,SA,40.52000 ,-90.65000 ,
                     EAST MILTON ,, US ,SA,42.21222 ,-71.11472 ,192 
   MANTEO / DARE COUNTY REGIONAL ,, US ,SA,35.91667 ,-75.70000 ,4 
                          MONIDA ,, US ,SA,44.56667 ,-112.31667 ,2068 
                       MARQUETTE ,72743, US ,SA,46.53333 ,-87.55000 ,434 
                          SMYRNA ,, US ,SA,36.01667 ,-86.51667 ,166 
MARTINSBURG EASTERN WEST VIRGINI ,, US ,SA,39.40389 ,-77.97500 ,169 
         COLUMBIA / MAURY COUNTY ,, US ,SA,35.55000 ,-87.18333 ,206 
                           MARFA ,72264, US ,SA,30.36667 ,-104.01667 ,1478 
   BEAUFORT BEAUFORT SMITH FIELD ,, US ,SA,34.73250 ,-76.65694 ,3 
         ANCHORAGE MERRILL FIELD ,, US ,SA,61.21694 ,-149.85500 ,41 
MINERAL POINT IOWA COUNTY AIRPOR ,, US ,SA,42.88528 ,-90.23194 ,359 
MORGANTON MORGANTON-LENIOR AIRPO ,, US ,SA,35.82139 ,-81.61083 ,387 
               MORRISTOWN NEXRAD ,, US ,SA,36.16667 ,-83.40000 ,437 
MONTEREY MONTEREY PENINSULA AIRP ,, US ,SA,36.59056 ,-121.84750 ,77 
MUSCLE SHOALS NORTH WEST ALABAMA ,, US ,SA,34.74389 ,-87.59944 ,167 
MADISON DANE COUNTY REGIONAL-TRU ,72641, US ,SA,43.14056 ,-89.34528 ,262 
MISSOULA MISSOULA INTERNATIONAL  ,72773, US ,SA,46.92083 ,-114.09250 ,975 
MINNEAPOLIS MINNEAPOLIS-ST PAUL  ,72658, US ,SA,44.88306 ,-93.22889 ,256 
MASSENA MASSENA INTERNATIONAL-RI ,, US ,SA,44.93306 ,-74.84917 ,65 
MONTICELLO AUTOMATIC WEATHER OBS ,, US ,SA,41.70000 ,-74.80000 ,428 
                 MISSOULA NEXRAD ,, US ,SA,47.03333 ,-113.98333 ,2451 
NEW ORLEANS NEW ORLEANS INTERNAT ,72231, US ,SA,29.99278 ,-90.25083 ,1 
SELFRIDGE AIR NATIONAL GUARD BAS ,, US ,SA,42.61667 ,-82.83333 ,177 
       MARATHON MARATHON AIRPORT ,, US ,SA,24.72583 ,-81.04778 ,2 
MONTROSE MONTROSE REGIONAL AIRPO ,, US ,SA,38.50500 ,-107.89750 ,1755 
              BALTIMORE / MARTIN ,, US ,SA,39.33333 ,-76.41667 ,7 
MATTOON / CHARLESTON COLES COUNT ,, US ,SA,39.47444 ,-88.27278 ,219 
         MONTAUK MONTAUK AIRPORT ,, US ,SA,41.07306 ,-71.92333 ,2 
                    MEETEESE RIM ,, US ,SA,44.27000 ,-108.87000 ,1816 
                    MARTINSVILLE ,, US ,SA,36.63333 ,-80.01667 ,287 
MANITOWOC MUNICIPAL AUTOMATIC WE ,, US ,SA,44.13333 ,-87.68333 ,198 
                SALT LAKE NEXRAD ,, US ,SA,41.43333 ,-112.75000 ,2004 
MUIR ARMY AIR FIELD / INDIANTOWN ,, US ,SA,40.43333 ,-76.56667 ,149 
            MOULTRIE / SPENCE AP ,, US ,SA,31.13769 ,-83.70406 ,89 
    MOUNTAIN HOME AIR FORCE BASE ,, US ,SA,43.05000 ,-115.86667 ,913 
                       MUSCATINE ,, US ,SA,41.36667 ,-91.15000 ,167 
                 MONTEREY NEXRAD ,, US ,SA,37.16667 ,-121.90000 ,1082 
MONTEVIDEO AUTOMATIC WEATHER OBS ,, US ,SA,44.96667 ,-95.71667 ,315 
MORRISVILLE MORRISVILLE-STOWE ST ,, US ,SA,44.53611 ,-72.61611 ,223 
MOUNT VERNON AUTOMATIC WEATHER O ,, US ,SA,38.31667 ,-88.86667 ,146 
VINEYARD HAVEN MARTHAS VINEYARD  ,, US ,SA,41.39222 ,-70.61667 ,20 
                 MARION REGIONAL ,, US ,SA,37.75000 ,-89.01667 ,144 
           MILWAUKEE / TIMMERMAN ,, US ,SA,43.11667 ,-88.03333 ,227 
 MOSES LAKE GRANT COUNTY AIRPORT ,, US ,SA,47.19306 ,-119.31333 ,361 
MOUNT AIRY MOUNT AIRY/SURRY COUN ,, US ,SA,36.45972 ,-80.55306 ,380 
MINERAL WELLS MINERAL WELLS AIRP ,, US ,SA,32.78222 ,-98.06139 ,295 
 WINDOM WINDOM MUNICIPAL AIRPORT ,, US ,SA,43.91333 ,-95.10944 ,430 
                MOUNT WASHINGTON ,72613, US ,SA,44.26667 ,-71.30000 ,1909 
                    MOUNT WILSON ,72289, US ,SA,34.23333 ,-118.06667 ,1739 
                       MOUNT IDA ,, US ,SA,34.55000 ,-93.58333 ,214 
MAXWELL AIR FORCE BASE / MONTGOM ,, US ,SA,32.38333 ,-86.36667 ,51 
            MONTICELLO MUNICIPAL ,, US ,SA,42.23333 ,-91.16667 ,259 
      SAN DIEGO MONTGOMERY FIELD ,, US ,SA,32.81444 ,-117.13639 ,128 
           MCCALL MCCALL AIRPORT ,, US ,SA,44.88333 ,-116.09944 ,1530 
  SALIDA MOUNTAIN / MONARCH PASS ,, US ,SA,38.48444 ,-106.31694 ,3667 
     MYRTLE BEACH AIR FORCE BASE ,74791, US ,SA,33.68333 ,-78.93333 ,8 
  MARYSVILLE YUBA COUNTY AIRPORT ,, US ,SA,39.10000 ,-121.56667 ,18 
MOOSE LAKE MOOSE LAKE CARLTON CO ,, US ,SA,46.41667 ,-92.80000 ,328 
    FULTON OSWEGO COUNTY AIRPORT ,, US ,SA,43.34972 ,-76.38472 ,144 
   NEW HAVEN COAST GUARD STATION ,, US ,SA,41.26667 ,-72.90000 ,3 
             AMBROSE / FT TILDEN ,, US ,SA,40.45000 ,-73.81667 ,1 
                        GARRISON ,, US ,SA,47.64583 ,-101.43944 ,582 
        PHILADELPHIA / WINGS FLD ,, US ,SA,40.13750 ,-75.26500 ,92 
    BARNEGAT COAST GUARD STATION ,74590, US ,SA,39.76667 ,-74.10000 ,6 
OCEAN CITY OCEAN CITY MUNICIPAL  ,, US ,SA,38.30833 ,-75.12389 ,3 
BRONX / EXECUTION COAST GUARD ST ,, US ,SA,40.88333 ,-73.73333 ,8 
    CAPE MAY COAST GUARD STATION ,, US ,SA,38.95000 ,-74.88333 ,2 
ASTOR BOMBING RANGE DETACHMENT A ,, US ,SA,29.14306 ,-81.63278 ,28 
ANNAPOLIS UNITED STATES NAVAL AC ,, US ,SA,38.99139 ,-76.48333 ,2 
KNAPP ISLAND LIGHT BUOY U10 W OF ,, CN ,CC,48.69900 ,-123.40300 ,
BEAUFORT MARINE CORPS AIR STATIO ,, US ,SA,32.49361 ,-80.70306 ,11 
DALLAS UNITED STATES NAVAL AIR S ,, US ,SA,32.73333 ,-96.96667 ,150 
   NEW ORLEANS NAVAL AIR STATION ,, US ,SA,29.83722 ,-90.02444 ,0 
BARIN BARIN FIELD NAVAL AIR FACI ,, US ,SA,30.39111 ,-87.63250 ,13 
         KINGS BAY NAVAL STATION ,, US ,SA,30.79417 ,-81.55694 ,8 
PINEY ISLAND BT-11 BOMBING RANGE ,, US ,SA,35.02222 ,-76.46250 ,5 
                    GLENVIEW NAS ,, US ,SA,42.08000 ,-87.82000 ,199 
JACKSONVILLE NEW RIVER MARINE CO ,, US ,SA,34.70583 ,-77.44083 ,7 
                    KENDALL R.S. ,, US ,SN,43.25000 ,-110.02000 ,2359 
      MILTON WHITING FIELD SOUTH ,, US ,SA,30.69722 ,-87.02000 ,54 
              WINNER WILEY FIELD ,, US ,SA,43.38944 ,-99.84278 ,619 
     LAKEHURST NAVAL AIR STATION ,72409, US ,SA,40.03333 ,-74.31667 ,31 
NEW ORLEANS NEW ORLEANS LAKEFRON ,, US ,SA,30.04944 ,-90.02889 ,2 
                 CHARLESTON NISE ,, US ,SA,32.91667 ,-79.98333 ,12 
                       KNF3MICRO ,, US ,RW,36.47100 ,-111.94600 ,2377 
FENTRESS NAVAL AUXILIARY LANDING ,, US ,SA,36.70083 ,-76.12833 ,3 
OCEANSIDE CAMP PENDLETON MARINE  ,, US ,SA,33.30472 ,-117.35389 ,23 
MILTON CHOCTAW PENSACOLA NAVAL A ,, US ,SA,30.51167 ,-86.95389 ,33 
        FALLON NAVAL AIR STATION ,, US ,SA,39.43222 ,-118.68556 ,1199 
    FORT WORTH NAVAL AIR STATION ,, US ,SA,32.76583 ,-97.43333 ,198 
CORPUS CHRISTI NAVAL AIR STATION ,, US ,SA,27.68861 ,-97.29167 ,5 
                        KINGSTON ,, US ,AW,47.80000 ,-122.50000 ,21 
       NORFOLK NAVAL AIR STATION ,, US ,SA,36.93361 ,-76.29583 ,4 
CORPUS CHRISTI CABINESS FIELD NA ,, US ,SA,27.72250 ,-97.44250 ,9 
       ALAMEDA NAVAL AIR STATION ,74506, US ,SA,37.78333 ,-122.31667 ,4 
PATUXENT RIVER NAVAL AIR STATION ,72404, US ,SA,38.27861 ,-76.41389 ,12 
