StationName,IndexNbr,RegionId,RegionName,Latitude,Longitude,CountryArea,CountryCode,StationId,IndexSubNbr,Hp,Hha
SESHEKE,67741,1,AFRICA / AFRIQUE,-17.47 ,24.30 ,ZAMBIA / ZAMBIE,1450,854,0,951,949
LIVINGSTONE,67743,1,AFRICA / AFRIQUE,-17.82 ,25.82 ,ZAMBIA / ZAMBIE,1450,855,0,986,985
MAGOYE,67751,1,AFRICA / AFRIQUE,-16.00 ,27.60 ,ZAMBIA / ZAMBIE,1450,856,0,,1018
CHOMA,67753,1,AFRICA / AFRIQUE,-16.83 ,27.07 ,ZAMBIA / ZAMBIE,1450,857,0,1278,1213
BINGA,67755,1,AFRICA / AFRIQUE,-17.62 ,27.33 ,ZIMBABWE,1470,881,0,617,620
KARIBA,67761,1,AFRICA / AFRIQUE,-16.52 ,28.88 ,ZIMBABWE,1470,882,0,518,518
KAROI,67765,1,AFRICA / AFRIQUE,-16.83 ,29.62 ,ZIMBABWE,1470,883,0,1344,1343
KANYEMBA,67767,1,AFRICA / AFRIQUE,-15.63 ,30.42 ,ZIMBABWE,1470,884,0,,329
CHINHOYI,67771,1,AFRICA / AFRIQUE,-17.37 ,30.20 ,ZIMBABWE,1470,885,0,,1140
GURUVE,67773,1,AFRICA / AFRIQUE,-16.65 ,30.70 ,ZIMBABWE,1470,886,0,,1180
HARARE (BELVEDERE),67774,1,AFRICA / AFRIQUE,-17.83 ,31.02 ,ZIMBABWE,1470,887,0,1472,1471
HARARE (KUTSAGA),67775,1,AFRICA / AFRIQUE,-17.92 ,31.13 ,ZIMBABWE,1470,888,0,1480,1479
MOUNT DARWIN,67779,1,AFRICA / AFRIQUE,-16.78 ,31.58 ,ZIMBABWE,1470,889,0,966,965
MUTOKO,67781,1,AFRICA / AFRIQUE,-17.42 ,32.22 ,ZIMBABWE,1470,890,0,1244,1244
HERNDERSON,67785,1,AFRICA / AFRIQUE,-17.58 ,30.97 ,ZIMBABWE,1470,891,0,,1290
MVURWI,67789,1,AFRICA / AFRIQUE,-17.03 ,30.98 ,ZIMBABWE,1470,892,0,,1480
BVUMBWE,67791,1,AFRICA / AFRIQUE,-15.92 ,35.07 ,MALAWI,1460,877,0,1146,1145
THYOLO,67793,1,AFRICA / AFRIQUE,-16.15 ,35.22 ,MALAWI,1460,878,0,820,820
NGABU,67796,1,AFRICA / AFRIQUE,-16.50 ,34.95 ,MALAWI,1460,879,0,102,102
MAKANGA,67797,1,AFRICA / AFRIQUE,-16.52 ,35.15 ,MALAWI,1460,880,0,58,58
VICTORIA FALLS,67843,1,AFRICA / AFRIQUE,-18.10 ,25.85 ,ZIMBABWE,1470,893,0,1062,1061
HWANGE NATIONAL PARK,67853,1,AFRICA / AFRIQUE,-18.63 ,27.00 ,ZIMBABWE,1470,894,0,1077,1079
GOKWE,67861,1,AFRICA / AFRIQUE,-18.22 ,28.93 ,ZIMBABWE,1470,895,0,1282,1282
NKAYI,67863,1,AFRICA / AFRIQUE,-19.00 ,28.90 ,ZIMBABWE,1470,11607,0,1131,1131
KWEKWE,67865,1,AFRICA / AFRIQUE,-18.93 ,29.83 ,ZIMBABWE,1470,896,0,1215,1213
GWERU,67867,1,AFRICA / AFRIQUE,-19.45 ,29.85 ,ZIMBABWE,1470,897,0,1429,1428
KADOMA,67869,1,AFRICA / AFRIQUE,-18.32 ,29.88 ,ZIMBABWE,1470,898,0,1157,1150
CHIVHU,67871,1,AFRICA / AFRIQUE,-19.03 ,30.88 ,ZIMBABWE,1470,899,0,1459,1460
BUHERA,67875,1,AFRICA / AFRIQUE,-19.32 ,31.43 ,ZIMBABWE,1470,900,0,,1190
GRASSLANDS,67877,1,AFRICA / AFRIQUE,-18.18 ,31.47 ,ZIMBABWE,1470,901,0,1632,1630
RUSAPE,67881,1,AFRICA / AFRIQUE,-18.53 ,32.13 ,ZIMBABWE,1470,902,0,1430,1430
WYANGA,67889,1,AFRICA / AFRIQUE,-18.28 ,32.75 ,ZIMBABWE,1470,903,0,,1880
MHONDORO,67891,1,AFRICA / AFRIQUE,-19.32 ,30.60 ,ZIMBABWE,1470,904,0,,1260
MUKANDI,67895,1,AFRICA / AFRIQUE,-18.72 ,32.85 ,ZIMBABWE,1470,905,0,,1270
CHISENGU,67897,1,AFRICA / AFRIQUE,-19.88 ,32.88 ,ZIMBABWE,1470,906,0,,1480
WEDZA,67899,1,AFRICA / AFRIQUE,-18.62 ,31.57 ,ZIMBABWE,1470,907,0,,1380
PLUMTREE,67951,1,AFRICA / AFRIQUE,-20.48 ,27.80 ,ZIMBABWE,1470,908,0,,1390
KEZI,67961,1,AFRICA / AFRIQUE,-20.92 ,28.45 ,ZIMBABWE,1470,909,0,,1020
MATOPOS,67963,1,AFRICA / AFRIQUE,-20.38 ,28.55 ,ZIMBABWE,1470,910,0,,1350
BULAWAYO (GOETZ OBSY.),67964,1,AFRICA / AFRIQUE,-20.15 ,28.62 ,ZIMBABWE,1470,911,0,1344,1343
BULAWAYO AIRPORT,67965,1,AFRICA / AFRIQUE,-20.02 ,28.62 ,ZIMBABWE,1470,912,0,1326,1326
TULI,67967,1,AFRICA / AFRIQUE,-21.38 ,28.98 ,ZIMBABWE,1470,913,0,,770
WEST NICHOLSON,67969,1,AFRICA / AFRIQUE,-21.05 ,29.37 ,ZIMBABWE,1470,914,0,861,860
ZVISHAVANE,67971,1,AFRICA / AFRIQUE,-20.32 ,30.07 ,ZIMBABWE,1470,915,0,,980
MAKOHOLI,67974,1,AFRICA / AFRIQUE,-19.83 ,30.78 ,ZIMBABWE,1470,916,0,,
MASVINGO,67975,1,AFRICA / AFRIQUE,-20.07 ,30.87 ,ZIMBABWE,1470,917,0,1095,1094
RUPIKE,67976,1,AFRICA / AFRIQUE,-20.55 ,31.08 ,ZIMBABWE,1470,11608,0,700,700
BUFFALO RANGE,67977,1,AFRICA / AFRIQUE,-21.02 ,31.58 ,ZIMBABWE,1470,918,0,430,429
ZAKA,67979,1,AFRICA / AFRIQUE,-20.33 ,31.47 ,ZIMBABWE,1470,919,0,,770
CHIPINGE,67983,1,AFRICA / AFRIQUE,-20.20 ,32.62 ,ZIMBABWE,1470,920,0,1132,1131
BEITBRIDGE,67991,1,AFRICA / AFRIQUE,-22.22 ,30.00 ,ZIMBABWE,1470,921,0,457,456
OTJIWARONGO,68004,1,AFRICA / AFRIQUE,-20.45 ,16.63 ,NAMIBIA / NAMIBIE,1476,14798,0,,1455
ONDANGWA,68006,1,AFRICA / AFRIQUE,-17.87 ,15.95 ,NAMIBIA / NAMIBIE,1476,922,0,1100,1096
OKAUKUEJO,68010,1,AFRICA / AFRIQUE,-19.18 ,15.92 ,NAMIBIA / NAMIBIE,1476,923,0,1100,1102
GROOTFONTEIN,68014,1,AFRICA / AFRIQUE,-19.58 ,18.10 ,NAMIBIA / NAMIBIE,1476,924,0,1400,1406
MOWE BAY,68016,1,AFRICA / AFRIQUE,-19.33 ,12.72 ,NAMIBIA / NAMIBIE,1476,925,0,0,16
RUNDU,68018,1,AFRICA / AFRIQUE,-17.92 ,19.77 ,NAMIBIA / NAMIBIE,1476,926,0,,1102
GHANZI,68024,1,AFRICA / AFRIQUE,-21.70 ,21.65 ,BOTSWANA,1490,1042,0,1100,1131
SHAKAWE,68026,1,AFRICA / AFRIQUE,-18.37 ,21.85 ,BOTSWANA,1490,1043,0,1000,1032
KASANE,68029,1,AFRICA / AFRIQUE,-17.82 ,25.15 ,BOTSWANA,1490,1044,0,1000,968
PANDAMATENGA,68030,1,AFRICA / AFRIQUE,-18.53 ,25.63 ,BOTSWANA,1490,10909,0,1071,
MOREMI,68031,1,AFRICA / AFRIQUE,-19.33 ,23.42 ,BOTSWANA,1490,1045,0,,964
MAUN,68032,1,AFRICA / AFRIQUE,-19.98 ,23.42 ,BOTSWANA,1490,1046,0,900,945
GWETA,68034,1,AFRICA / AFRIQUE,-20.25 ,25.08 ,BOTSWANA,1490,1047,0,,927
SUA-PAN,68038,1,AFRICA / AFRIQUE,-20.55 ,26.22 ,BOTSWANA,1490,1048,0,904,903
LETLHAKANE,68040,1,AFRICA / AFRIQUE,-21.42 ,25.60 ,BOTSWANA,1490,1049,0,985,986
FRANCISTOWN,68054,1,AFRICA / AFRIQUE,-21.32 ,27.47 ,BOTSWANA,1490,1050,0,,1009
SELEBI-PHIKWE,68070,1,AFRICA / AFRIQUE,-22.05 ,27.82 ,BOTSWANA,1490,11750,0,892,
WALVIS BAY AIRPORT,68098,1,AFRICA / AFRIQUE,-22.98 ,14.65 ,NAMIBIA / NAMIBIE,1476,11614,0,88,88
OUTJO,68102,1,AFRICA / AFRIQUE,-20.10 ,16.15 ,NAMIBIA / NAMIBIE,1476,927,0,,1250
WALVIS BAY (PELICAN POINT),68104,1,AFRICA / AFRIQUE,-22.88 ,14.43 ,NAMIBIA / NAMIBIE,1476,928,0,,7
GOBABEB,68106,1,AFRICA / AFRIQUE,-23.57 ,15.05 ,NAMIBIA / NAMIBIE,1476,929,0,400,407
UIS,68108,1,AFRICA / AFRIQUE,-21.23 ,14.85 ,NAMIBIA / NAMIBIE,1476,930,0,800,835
EROS,68109,1,AFRICA / AFRIQUE,-22.60 ,17.07 ,NAMIBIA / NAMIBIE,1476,14799,0,,1699
WINDHOEK,68110,1,AFRICA / AFRIQUE,-22.57 ,17.10 ,NAMIBIA / NAMIBIE,1476,931,0,1700,1725
HOSEA KUTAKO INTERNATIONAL AIRPORT,68112,1,AFRICA / AFRIQUE,-22.47 ,17.47 ,NAMIBIA / NAMIBIE,1476,932,0,,1719
OMARURU,68114,1,AFRICA / AFRIQUE,-21.42 ,15.93 ,NAMIBIA / NAMIBIE,1476,11615,0,1217,1217
GOBABIS,68116,1,AFRICA / AFRIQUE,-22.47 ,18.97 ,NAMIBIA / NAMIBIE,1476,933,0,,1445
MAHALAPYE,68148,1,AFRICA / AFRIQUE,-23.08 ,26.80 ,BOTSWANA,1490,1051,0,1006,991
LEPHALALE,68155,1,AFRICA / AFRIQUE,-23.67 ,27.70 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,937,0,839,839
MARKEN,68163,1,AFRICA / AFRIQUE,-23.60 ,28.37 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,10502,0,996,996
POLOKWANE,68174,1,AFRICA / AFRIQUE,-23.87 ,29.45 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,939,0,1226,1226
MARA,68176,1,AFRICA / AFRIQUE,-23.15 ,29.57 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,940,0,894,894
TSHIPISE,68181,1,AFRICA / AFRIQUE,-22.62 ,30.17 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,10504,0,527,527
LEVUBU,68182,1,AFRICA / AFRIQUE,-23.07 ,30.27 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,942,0,706,706
THOHOYANDOU,68183,1,AFRICA / AFRIQUE,-23.08 ,30.38 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,946,0,614,614
LYDENBURG,68185,1,AFRICA / AFRIQUE,-25.10 ,30.47 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,943,0,1433,1433
PHALABORWA,68191,1,AFRICA / AFRIQUE,-23.93 ,31.15 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,945,0,432,
PUNDA MARIA,68196,1,AFRICA / AFRIQUE,-22.67 ,31.02 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,13691,0,457,
MARIENTAL,68212,1,AFRICA / AFRIQUE,-24.50 ,17.87 ,NAMIBIA / NAMIBIE,1476,934,0,1100,1108
KHUTSE,68220,1,AFRICA / AFRIQUE,-23.67 ,24.17 ,BOTSWANA,1490,1052,0,,1100
TSHANE,68226,1,AFRICA / AFRIQUE,-24.02 ,21.88 ,BOTSWANA,1490,1053,0,1100,1118
JWANENG,68234,1,AFRICA / AFRIQUE,-24.60 ,24.67 ,BOTSWANA,1490,1054,0,1200,1189
SERETSE KHAMA INTERNATIONAL AIRPORT,68240,1,AFRICA / AFRIQUE,-24.55 ,25.92 ,BOTSWANA,1490,1055,0,,1005
MADIKWE GAME RESERVE,68241,1,AFRICA / AFRIQUE,-24.68 ,26.18 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,13692,0,1027,1027
MAFIKENG,68242,1,AFRICA / AFRIQUE,-25.80 ,25.55 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,947,0,1281,1281
GABORONE,68244,1,AFRICA / AFRIQUE,-24.67 ,25.92 ,BOTSWANA,1490,1056,0,1000,983
THABAZIMBI,68253,1,AFRICA / AFRIQUE,-24.57 ,27.42 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,950,0,977,977
RUSTENBURG,68255,1,AFRICA / AFRIQUE,-25.65 ,27.22 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,949,0,1150,1150
PILANESBERG,68257,1,AFRICA / AFRIQUE,-25.25 ,27.22 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,948,0,1085,1085
BOLEPI HOUSE,68261,1,AFRICA / AFRIQUE,-25.82 ,28.25 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,13693,0,1517,1517
PRETORIA EENDRACHT,68262,1,AFRICA / AFRIQUE,-25.73 ,28.18 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,951,0,1308,1308
PRETORIA (IRENE),68263,1,AFRICA / AFRIQUE,-25.90 ,28.20 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,952,0,1526,1526
GRAND CENTRAL,68265,1,AFRICA / AFRIQUE,-25.98 ,28.13 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,13696,0,1621,1621
ERMELO,68267,1,AFRICA / AFRIQUE,-26.48 ,29.98 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,10508,0,1774,1774
WARMBAD TOWOOMBA,68268,1,AFRICA / AFRIQUE,-24.90 ,28.32 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,954,0,1143,1143
PRETORIA UNISA,68269,1,AFRICA / AFRIQUE,-25.77 ,28.20 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,10509,0,1439,1439
KOPANE,68271,1,AFRICA / AFRIQUE,-24.20 ,29.00 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,956,0,1107,1097
OUDESTAD,68272,1,AFRICA / AFRIQUE,-25.17 ,29.32 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,955,0,953,953
WITBANK,68273,1,AFRICA / AFRIQUE,-25.83 ,29.18 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,10510,0,1555,1555
BELFAST,68285,1,AFRICA / AFRIQUE,-25.68 ,30.03 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,13695,0,1879,
GRASKOP,68287,1,AFRICA / AFRIQUE,-24.92 ,30.85 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,958,0,1436,1436
NELSPRUIT,68289,1,AFRICA / AFRIQUE,-25.50 ,30.92 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,959,0,883,883
HOEDSPRUIT,68291,1,AFRICA / AFRIQUE,-24.35 ,31.05 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,960,0,524,531
SKUKUZA,68295,1,AFRICA / AFRIQUE,-24.97 ,31.57 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,13694,0,150,
SKUKUZA,68296,1,AFRICA / AFRIQUE,-24.97 ,31.60 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,961,0,263,263
KOMATIDRAAI,68297,1,AFRICA / AFRIQUE,-25.52 ,31.90 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,10513,0,183,183
LOMAHASHA,68298,1,AFRICA / AFRIQUE,-25.98 ,31.98 ,SWAZILAND,1496,13679,0,,570
PIGGS PEAK,68299,1,AFRICA / AFRIQUE,-25.97 ,31.25 ,SWAZILAND,1496,13680,0,,1099
LUDERITZ AIRPORT,68300,1,AFRICA / AFRIQUE,-26.68 ,15.23 ,NAMIBIA / NAMIBIE,1476,935,0,0,139
KEETMANSHOOP,68312,1,AFRICA / AFRIQUE,-26.53 ,18.12 ,NAMIBIA / NAMIBIE,1476,936,0,1100,1064
WERDA,68320,1,AFRICA / AFRIQUE,-25.27 ,23.25 ,BOTSWANA,1490,12704,0,1000,1046
TWEE RIVIEREN,68322,1,AFRICA / AFRIQUE,-26.47 ,20.60 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,962,0,882,882
GOOD HOPE,68325,1,AFRICA / AFRIQUE,-25.45 ,25.42 ,BOTSWANA,1490,12705,0,1000,1275
TSABONG,68328,1,AFRICA / AFRIQUE,-26.05 ,22.45 ,BOTSWANA,1490,1057,0,1000,960
VAN ZYLSRUS,68329,1,AFRICA / AFRIQUE,-26.88 ,22.05 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,963,0,938,930
KATHU,68331,1,AFRICA / AFRIQUE,-27.67 ,23.00 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,10514,0,1186,1186
KURUMAN,68333,1,AFRICA / AFRIQUE,-27.42 ,23.43 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,964,0,1323,1315
TAUNG,68335,1,AFRICA / AFRIQUE,-27.53 ,24.77 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,965,0,1110,1100
VRYBURG,68338,1,AFRICA / AFRIQUE,-26.95 ,24.62 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,966,0,1234,1234
LICHTENBURG,68341,1,AFRICA / AFRIQUE,-26.12 ,26.17 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,10515,0,1485,1485
OTTOSDAL,68342,1,AFRICA / AFRIQUE,-26.82 ,26.02 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,967,0,1498,1498
BLOEMHOF,68343,1,AFRICA / AFRIQUE,-27.65 ,25.62 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,968,0,1225,1228
WELKOM,68345,1,AFRICA / AFRIQUE,-27.98 ,26.65 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,969,0,1343,1343
KLERKSDORP,68347,1,AFRICA / AFRIQUE,-26.90 ,26.62 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,10516,0,1322,1322
VENTERSDORP,68349,1,AFRICA / AFRIQUE,-26.32 ,26.82 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,10517,0,1494,1493
POTCHEFSTROOM,68350,1,AFRICA / AFRIQUE,-26.72 ,27.07 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,970,0,1349,1349
VEREENIGING,68353,1,AFRICA / AFRIQUE,-26.57 ,27.95 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,971,0,1479,1479
KROONSTAD,68355,1,AFRICA / AFRIQUE,-27.62 ,27.22 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,972,0,1434,1432
JOHANNESBURG BOT. TUINE,68361,1,AFRICA / AFRIQUE,-26.15 ,28.00 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,10518,0,1624,1624
FRANKFORT-TNK,68362,1,AFRICA / AFRIQUE,-27.27 ,28.48 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,973,0,1507,1507
SPRINGS,68363,1,AFRICA / AFRIQUE,-26.20 ,28.42 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,10519,0,1592,1592
JOHANNESBURG INTNL. AIRPORT,68368,1,AFRICA / AFRIQUE,-26.15 ,28.22 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,974,0,1695,
BETHAL,68370,1,AFRICA / AFRIQUE,-26.45 ,29.45 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,976,0,1650,
VREDE,68375,1,AFRICA / AFRIQUE,-27.42 ,29.17 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,10524,0,1670,1670
NEWCASTLE,68377,1,AFRICA / AFRIQUE,-27.77 ,29.97 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,978,0,1241,1238
CAROLINA,68380,1,AFRICA / AFRIQUE,-26.07 ,30.12 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,979,0,1700,1700
VRYHEID,68387,1,AFRICA / AFRIQUE,-27.77 ,30.80 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,10520,0,1163,1163
MAYIWANE,68390,1,AFRICA / AFRIQUE,-25.88 ,31.50 ,SWAZILAND,1496,13681,0,,480
MBABANE,68391,1,AFRICA / AFRIQUE,-26.33 ,31.13 ,SWAZILAND,1496,13682,0,,1193
NHLANGANO,68392,1,AFRICA / AFRIQUE,-27.05 ,31.10 ,SWAZILAND,1496,13683,0,,1102
LAVUMISA,68393,1,AFRICA / AFRIQUE,-27.27 ,31.82 ,SWAZILAND,1496,13684,0,,315
HLATHIKHULU,68395,1,AFRICA / AFRIQUE,-26.97 ,31.32 ,SWAZILAND,1496,13685,0,,1190
MANZINI/MATSAPA AIRPORT,68396,1,AFRICA / AFRIQUE,-26.53 ,31.30 ,SWAZILAND,1496,1058,0,,641
MBAZWANA AIRFIELD,68397,1,AFRICA / AFRIQUE,-27.47 ,32.58 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,13697,0,82,82
SITEKI,68398,1,AFRICA / AFRIQUE,-26.43 ,31.95 ,SWAZILAND,1496,13686,0,,667
BIG BEND,68399,1,AFRICA / AFRIQUE,-26.85 ,31.92 ,SWAZILAND,1496,13687,0,,94
MAKATINI,68400,1,AFRICA / AFRIQUE,-27.38 ,32.17 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,981,0,63,63
ALEXANDER BAY,68403,1,AFRICA / AFRIQUE,-28.57 ,16.53 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,982,0,28,21
PORT NOLLOTH,68408,1,AFRICA / AFRIQUE,-29.23 ,16.87 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,983,0,7,
VIOOLSDRIF,68411,1,AFRICA / AFRIQUE,-28.77 ,17.62 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,10521,0,174,174
POFADDER,68416,1,AFRICA / AFRIQUE,-29.12 ,19.38 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,984,0,982,
UPINGTON,68424,1,AFRICA / AFRIQUE,-28.40 ,21.25 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,985,0,835,835
AUGRABIES FALLS,68425,1,AFRICA / AFRIQUE,-28.60 ,20.33 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,13698,0,635,635
POSTMASBURG,68429,1,AFRICA / AFRIQUE,-28.33 ,23.07 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,986,0,1321,1321
KIMBERLEY,68438,1,AFRICA / AFRIQUE,-28.80 ,24.80 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,987,0,1196,1196
BLOEMFONTEIN AIRPORT,68442,1,AFRICA / AFRIQUE,-29.10 ,26.30 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,988,0,1353,1353
BLOEMFONTEIN CITY,68443,1,AFRICA / AFRIQUE,-29.12 ,26.17 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,10522,0,1406,1406
GLEN COLLEGE AWS,68447,1,AFRICA / AFRIQUE,-28.95 ,26.33 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,13699,0,1303,
FICKSBURG,68449,1,AFRICA / AFRIQUE,-28.82 ,27.90 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,10523,0,1628,1628
MOKHOTLONG,68452,1,AFRICA / AFRIQUE,-29.27 ,29.13 ,LESOTHO,1500,1059,0,2195,2200
MASERU-MIA,68454,1,AFRICA / AFRIQUE,-29.45 ,27.55 ,LESOTHO,1500,1060,0,1628,1631
QACHA'S NEK,68456,1,AFRICA / AFRIQUE,-30.07 ,28.70 ,LESOTHO,1500,1061,0,1950,1970
BETHLEHEM,68461,1,AFRICA / AFRIQUE,-28.23 ,28.40 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,990,0,1687,1687
VAN REENEN,68471,1,AFRICA / AFRIQUE,-28.37 ,29.37 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,989,0,1680,1680
ROYAL NATIONAL PARK,68474,1,AFRICA / AFRIQUE,-28.68 ,28.95 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,10525,0,1392,1392
ESTCOURT,68478,1,AFRICA / AFRIQUE,-29.00 ,29.87 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,992,0,1144,1144
LADYSMITH,68479,1,AFRICA / AFRIQUE,-28.57 ,29.77 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,991,0,1069,1069
PONGOLA,68481,1,AFRICA / AFRIQUE,-27.40 ,31.58 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,10526,0,319,319
MOOI RIVER,68485,1,AFRICA / AFRIQUE,-29.20 ,30.00 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,13700,0,1393,1393
GREYTOWN,68487,1,AFRICA / AFRIQUE,-29.07 ,30.60 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,10528,0,1029,1029
BABANANGO,68488,1,AFRICA / AFRIQUE,-28.37 ,31.22 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,993,0,770,770
CHARTERS CREEK,68491,1,AFRICA / AFRIQUE,-28.20 ,32.42 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,10530,0,8,8
ULUNDI,68493,1,AFRICA / AFRIQUE,-28.30 ,31.42 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,10532,0,524,524
MANDINI,68494,1,AFRICA / AFRIQUE,-29.15 ,31.40 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,10533,0,112,112
RICHARDS BAY,68495,1,AFRICA / AFRIQUE,-28.72 ,32.07 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,10534,0,36,35
MTUNZINI,68497,1,AFRICA / AFRIQUE,-28.95 ,31.70 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,995,0,38,38
SPRINGBOK,68512,1,AFRICA / AFRIQUE,-29.67 ,17.88 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,996,0,1006,1006
KOINGNAAS,68513,1,AFRICA / AFRIQUE,-30.18 ,17.28 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,10543,0,95,95
HENKRIES,68514,1,AFRICA / AFRIQUE,-28.97 ,18.08 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,10544,0,408,408
GARIES-GROENRIVIER,68515,1,AFRICA / AFRIQUE,-30.85 ,17.57 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,13701,0,11,11
BRANDVLEI,68523,1,AFRICA / AFRIQUE,-30.45 ,20.47 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,10545,0,922,922
VANWYKSVLEI,68524,1,AFRICA / AFRIQUE,-30.35 ,21.82 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,997,0,962,962
PRIESKA,68527,1,AFRICA / AFRIQUE,-29.67 ,22.72 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,998,0,949,949
DE AAR,68538,1,AFRICA / AFRIQUE,-30.67 ,23.98 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,1000,0,1286,1286
FAURESMITH,68541,1,AFRICA / AFRIQUE,-29.45 ,25.18 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,13702,0,1387,1387
GARIEP DAM,68543,1,AFRICA / AFRIQUE,-30.53 ,25.53 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,13703,0,1272,
ALIWAL NORTH PLAATKOP,68546,1,AFRICA / AFRIQUE,-30.83 ,26.87 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,1002,0,1347,1347
WEPENER,68549,1,AFRICA / AFRIQUE,-29.90 ,26.87 ,SOUTH AFRICA / AFRIQUE DU SUD,1480,13704,0,1420,1420
